Date,Open,High,Low,Close,Volume,SGOL Percent Change
2016-12-08,113.96,114.0,113.69,113.79,16563,-0.0018421052631578672
2016-12-09,113.45,113.45,112.42,112.57,57164,-0.010721504525881165
2016-12-12,112.8,113.26,112.47,112.97,34228,0.0035533445855913115
2016-12-13,112.82,112.91,112.28,112.61,88530,-0.00318668673099054
2016-12-14,113.12,113.15,110.69,111.0,145792,-0.014297131693455256
2016-12-15,110.0,110.01,109.18,109.51,143261,-0.013423423423423397
2016-12-16,109.99,110.85,109.64,110.13,59459,0.005661583417039484
2016-12-19,110.79,111.0,110.5,110.73,51332,0.005448106782893092
2016-12-20,109.63,110.11,109.45,109.94,33949,-0.0071344712363407
2016-12-21,110.36,110.46,109.9,109.97,14890,0.00027287611424409164
2016-12-22,109.89,110.18,109.6,109.68,43083,-0.002637082840774685
2016-12-23,109.89,110.35,109.89,110.03,38345,0.0031911013858496595
2016-12-27,110.69,110.78,110.42,110.71,51922,0.006180132691084195
2016-12-28,110.55,111.06,110.51,110.99,20358,0.002529130159877102
2016-12-29,111.39,112.71,111.33,112.41,54638,0.012793945400486617
2016-12-30,112.45,112.75,111.76,111.76,43752,-0.005782403700738348
2017-01-03,111.69,113.21,111.63,112.61,67781,0.007605583392984894
2017-01-04,113.35,113.38,112.82,113.05,21325,0.00390729064914308
2017-01-05,114.4,115.08,114.4,114.77,21455,0.015214506855373733
2017-01-06,114.07,114.53,113.85,113.99,19799,-0.006796201097847843
2017-01-09,114.68,115.15,114.4,114.88,27838,0.007807702430037811
2017-01-10,115.15,115.69,114.9,115.34,15393,0.0040041782729804964
2017-01-11,115.12,116.4,114.42,115.76,18555,0.00364140801109758
2017-01-12,116.71,117.13,116.05,116.22,27746,0.003973738769868618
2017-01-13,115.98,116.51,115.53,116.42,26178,0.0017208742040957237
2017-01-17,118.04,118.2,117.79,118.11,43544,0.014516406115787639
2017-01-18,118.1,118.2,116.92,117.11,52872,-0.008466683600033886
2017-01-19,116.61,117.19,116.21,117.11,32611,0.0
2017-01-20,116.8,117.94,116.74,117.33,36158,0.001878575698061713
2017-01-23,117.89,118.37,117.5,118.07,38342,0.00630699735787954
2017-01-24,117.98,118.28,117.25,117.49,44475,-0.004912340137206761
2017-01-25,116.48,116.63,115.98,116.59,26161,-0.00766022640224695
2017-01-26,115.38,115.69,115.21,115.55,215475,-0.008920147525516842
2017-01-27,115.13,115.79,115.13,115.74,13285,0.001644309822587564
2017-01-30,115.96,116.46,115.93,116.23,29027,0.004233627095213466
2017-01-31,117.46,118.02,117.46,117.75,42877,0.013077518712896863
2017-02-01,117.01,117.65,116.5,117.48,26896,-0.0022929936305732257
2017-02-02,118.59,118.86,117.99,118.13,51121,0.00553285665645209
2017-02-03,118.14,118.58,118.04,118.4,18794,0.0022856175399983414
2017-02-06,119.5,120.05,119.08,119.97,41784,0.013260135135135132
2017-02-07,119.58,119.99,119.56,119.77,19767,-0.0016670834375260846
2017-02-08,120.51,120.81,120.17,120.51,34669,0.006178508808549754
2017-02-09,120.76,120.9,119.55,119.6,21823,-0.007551240560949357
2017-02-10,119.09,120.2,119.09,119.8,37584,0.0016722408026756952
2017-02-13,118.99,119.21,118.48,119.11,27214,-0.0057595993322203665
2017-02-14,119.86,119.86,118.88,119.28,31493,0.0014272521198892552
2017-02-15,118.61,119.8,118.51,119.78,23728,0.004191817572099188
2017-02-16,120.36,120.68,120.23,120.42,24981,0.005343129069961705
2017-02-17,120.63,120.71,120.0,120.03,36797,-0.003238664673642311
2017-02-21,119.52,120.32,119.14,120.09,30466,0.0004998750312421585
2017-02-22,120.11,120.31,119.61,120.3,15008,0.0017486884836372951
2017-02-23,121.08,121.51,121.08,121.31,32318,0.008395677472984309
2017-02-24,122.28,122.28,121.7,122.06,34879,0.006182507625092759
2017-02-27,122.18,122.73,121.54,121.56,22344,-0.004096346059315081
2017-02-28,122.15,122.21,121.27,121.6,42217,0.00032905561039808795
2017-03-01,120.38,121.43,120.31,121.41,36219,-0.0015625000000000222
2017-03-02,120.14,120.63,119.6,119.99,32532,-0.011695906432748537
2017-03-03,119.38,120.0,118.82,119.9,49716,-0.000750062505208704
2017-03-06,119.71,119.71,119.01,119.11,70186,-0.006588824020016704
2017-03-07,118.39,118.52,117.96,118.11,20500,-0.008395600705230488
2017-03-08,117.27,117.6,117.27,117.4,19969,-0.006011345356023989
2017-03-09,117.06,117.27,116.71,116.75,23723,-0.0055366269165247894
2017-03-10,116.71,116.98,116.49,116.98,17130,0.0019700214132762905
2017-03-13,116.87,117.1,116.87,116.98,26742,0.0
2017-03-14,116.75,117.27,116.31,116.44,12644,-0.004616173704906856
2017-03-15,116.6,118.5,116.32,118.5,22122,0.017691514943318554
2017-03-16,119.69,119.69,119.05,119.09,20481,0.004978902953586495
2017-03-17,119.29,119.59,119.28,119.4,46433,0.0026030733059030364
2017-03-20,119.75,119.92,119.62,119.9,10478,0.0041876046901172526
2017-03-21,120.2,121.12,120.12,120.9,15985,0.008340283569641338
2017-03-22,121.17,121.5,121.12,121.19,41794,0.0023986765922248132
2017-03-23,121.54,121.54,120.73,121.11,28742,-0.0006601204719861586
2017-03-24,120.84,121.53,120.83,121.18,20811,0.0005779869540087912
2017-03-27,122.33,122.41,121.71,121.88,16067,0.005776530780656763
2017-03-28,122.21,122.21,121.19,121.44,23716,-0.0036101083032490378
2017-03-29,121.62,121.71,121.48,121.69,10718,0.0020586297760210037
2017-03-30,121.15,121.43,120.75,120.85,20046,-0.006902785767113229
2017-03-31,120.94,121.39,120.85,121.09,12341,0.001985932974762239
2017-04-03,121.09,121.71,121.05,121.67,31591,0.004789825749442533
2017-04-04,121.99,122.06,121.82,121.96,20587,0.0023834963425659605
2017-04-05,121.0,121.99,120.79,121.98,22977,0.00016398819285012856
2017-04-06,121.7,121.77,121.43,121.55,29213,-0.0035251680603378688
2017-04-07,122.72,123.04,121.53,121.79,34291,0.0019744960921432853
2017-04-10,121.47,122.01,121.35,121.82,20095,0.0002463256424993787
2017-04-11,122.8,123.79,122.71,123.56,22551,0.014283368904941751
2017-04-12,123.68,124.6,123.62,124.4,19953,0.006798316607316224
2017-04-13,125.0,125.02,124.46,125.01,73455,0.004903536977491907
2017-04-17,124.95,125.49,124.43,124.59,24381,-0.003359731221502238
2017-04-18,125.01,125.46,124.29,125.28,27466,0.005538165181796284
2017-04-19,124.75,124.75,123.67,124.16,36949,-0.008939974457215838
2017-04-20,124.3,124.53,124.21,124.43,17790,0.002174613402061931
2017-04-21,124.59,125.0,124.38,124.76,75436,0.002652093546572365
2017-04-24,123.19,123.94,123.17,123.94,38439,-0.006572619429304316
2017-04-25,123.0,123.18,122.47,122.69,44665,-0.010085525254155292
2017-04-26,122.53,123.34,122.38,123.32,14441,0.005134892819300685
2017-04-27,122.9,123.0,122.43,122.72,77028,-0.0048653908530651435
2017-04-28,122.7,123.15,122.7,123.13,24311,0.003340938722294684
2017-05-01,122.43,123.09,121.75,122.02,40605,-0.00901486234061566
2017-05-02,121.54,122.04,121.54,122.02,15077,0.0
2017-05-03,121.61,121.66,120.31,120.33,27912,-0.013850188493689575
2017-05-04,119.25,119.55,119.0,119.19,38110,-0.00947394664672152
2017-05-05,119.15,119.39,119.04,119.34,15435,0.0012584948401712648
2017-05-08,119.35,119.37,119.06,119.1,13307,-0.0020110608345903502
2017-05-09,118.44,118.51,117.89,118.4,19508,-0.005877413937867226
2017-05-10,118.7,118.79,118.17,118.35,30869,-0.0004222972972973693
2017-05-11,118.44,119.08,118.44,118.8,14626,0.0038022813688212143
2017-05-12,119.28,119.46,119.08,119.14,10533,0.002861952861952899
2017-05-15,119.96,119.96,119.41,119.49,27656,0.002937720329024618
2017-05-16,119.84,120.21,119.75,119.99,15338,0.004184450581638632
2017-05-17,121.79,122.37,121.71,122.17,20986,0.018168180681723545
2017-05-18,122.22,122.22,121.0,121.2,15014,-0.007939756077596782
2017-05-19,121.71,121.85,121.42,121.79,9209,0.004867986798679835
2017-05-22,122.06,122.5,122.0,122.31,33413,0.004269644469989231
2017-05-23,122.47,122.51,121.41,121.53,30003,-0.006377238165317656
2017-05-24,121.54,122.06,121.34,122.01,11733,0.003949642063687975
2017-05-25,121.83,122.0,121.78,121.9,6405,-0.0009015654454552768
2017-05-26,122.93,123.15,122.8,122.98,13073,0.00885972108285471
2017-05-30,122.63,122.66,122.45,122.52,11479,-0.0037404456009108022
2017-05-31,122.99,123.6,122.73,123.05,21250,0.004325824355207342
2017-06-01,122.55,123.14,122.53,123.11,45166,0.00048760666395786245
2017-06-02,123.84,124.1,123.23,124.01,23185,0.007310535293639786
2017-06-05,124.31,124.36,124.06,124.2,15483,0.0015321345052818902
2017-06-06,125.46,125.71,125.25,125.54,40710,0.010789049919484706
2017-06-07,125.26,125.59,124.51,124.87,23403,-0.005336944400191168
2017-06-08,124.59,124.59,123.39,124.07,39229,-0.006406662929446694
2017-06-09,122.75,123.29,122.75,122.98,23216,-0.00878536310147493
2017-06-12,122.8,123.06,122.75,122.8,10101,-0.0014636526264434346
2017-06-13,122.4,123.1,122.35,122.9,13978,0.0008143322475571146
2017-06-14,123.86,124.05,122.0,122.23,25935,-0.005451586655817797
2017-06-15,121.6,121.84,121.51,121.72,15622,-0.00417246175243402
2017-06-16,121.75,121.81,121.64,121.66,9857,-0.000492934604009232
2017-06-19,121.05,121.2,120.71,120.79,100494,-0.007151076771329867
2017-06-20,120.76,120.79,120.51,120.6,10568,-0.0015729778955212437
2017-06-21,120.57,120.99,120.54,120.92,7324,0.002653399668325118
2017-06-22,121.45,121.56,121.05,121.28,59611,0.0029771749917300028
2017-06-23,122.1,122.1,121.74,121.83,16522,0.004534960422163614
2017-06-26,120.7,120.88,120.55,120.73,17016,-0.009028974800952105
2017-06-27,121.16,121.49,120.9,121.25,211026,0.004307131616002602
2017-06-28,121.46,121.46,121.16,121.31,11791,0.0004948453608246695
2017-06-29,120.41,120.97,120.37,120.7,66846,-0.0050284395350753686
2017-06-30,120.35,120.77,120.35,120.43,34635,-0.0022369511184755497
2017-07-03,118.74,119.12,118.35,118.35,43328,-0.017271443992360802
2017-07-05,118.12,118.97,118.12,118.85,29962,0.0042247570764681885
2017-07-06,118.97,118.97,118.59,118.82,27819,-0.00025241901556583013
2017-07-07,118.01,118.11,117.19,117.61,44901,-0.01018347079616222
2017-07-10,117.46,117.95,117.2,117.76,44125,0.001275401751551719
2017-07-11,117.59,118.03,117.24,117.98,36049,0.0018682065217390242
2017-07-12,118.44,118.63,118.27,118.38,82914,0.00339040515341571
2017-07-13,118.23,118.23,118.03,118.17,216700,-0.001773948302077999
2017-07-14,119.28,119.55,119.07,119.13,36271,0.008123889312008137
2017-07-17,119.82,119.82,119.62,119.62,83968,0.004113153697641314
2017-07-18,120.2,120.67,120.2,120.42,100140,0.0066878448419995795
2017-07-19,120.41,120.5,120.24,120.38,26667,-0.0003321707357581971
2017-07-20,120.38,120.98,120.08,120.6,17924,0.0018275461040040408
2017-07-21,121.36,121.76,121.23,121.63,19623,0.008540630182421127
2017-07-24,121.87,121.96,121.65,121.67,11051,0.0003288662336595749
2017-07-25,121.44,121.64,121.19,121.32,11743,-0.002876633516890048
2017-07-26,120.95,122.46,120.91,122.28,17661,0.007912957467853587
2017-07-27,122.06,122.39,121.76,122.17,8337,-0.0008995747464835002
2017-07-28,122.53,123.19,122.53,123.06,23392,0.007284930834083658
2017-07-31,,123.17,,123.17,17732,0.0008938729075247398
2017-08-01,122.76,123.45,122.76,123.05,112667,-0.0009742632134448481
2017-08-02,122.99,123.38,122.77,122.78,12649,-0.002194229987809826
2017-08-03,122.8,123.13,122.8,123.03,7943,0.0020361622414073466
2017-08-04,122.5,122.5,121.84,122.07,11576,-0.007802974884174696
2017-08-07,121.88,122.17,121.85,121.9,7788,-0.0013926435651674396
2017-08-08,122.45,122.5,121.49,122.3,20655,0.003281378178835004
2017-08-09,123.51,123.95,123.2,123.77,17687,0.012019623875715535
2017-08-10,124.41,124.88,124.41,124.64,46414,0.007029167003312686
2017-08-11,124.71,125.25,124.56,125.22,26235,0.004653401797175771
2017-08-14,124.46,124.62,124.15,124.28,16961,-0.007506788053026625
2017-08-15,123.06,123.6,123.0,123.41,15440,-0.007000321853878333
2017-08-16,123.15,124.47,123.09,124.31,19621,0.007292763957539972
2017-08-17,124.67,125.01,124.29,124.91,20828,0.004826643069745007
2017-08-18,125.75,126.0,124.56,124.73,36304,-0.001441037547033841
2017-08-21,125.01,125.35,124.74,124.74,21075,8.017317405584201e-05
2017-08-22,125.05,125.05,124.32,124.61,28606,-0.0010421677088343628
2017-08-23,124.98,125.13,124.81,125.1,23187,0.0039322686782761185
2017-08-24,124.79,125.29,124.63,125.29,16236,0.0015187849720224023
2017-08-25,125.14,125.33,123.75,125.03,45168,-0.0020751855694788324
2017-08-28,125.81,127.2,125.81,127.17,38563,0.017115892185875392
2017-08-29,128.25,128.35,126.65,126.89,44354,-0.002201777148698625
2017-08-30,126.9,127.1,126.72,126.82,21875,-0.0005516589171724595
2017-08-31,127.08,128.9,127.05,128.9,18799,0.016401198549124807
2017-09-01,128.65,129.25,127.8,129.25,83647,0.0027152831652443865
2017-09-05,129.26,130.32,129.1,129.82,59938,0.004410058027079167
2017-09-06,130.02,130.02,129.0,129.32,31292,-0.0038514866738561526
2017-09-07,130.13,130.83,130.07,130.79,25498,0.011367151252706487
2017-09-08,130.8,130.8,130.24,130.54,19499,-0.0019114611208808086
2017-09-11,129.38,129.39,128.59,128.71,30890,-0.014018691588784882
2017-09-12,128.52,129.06,128.49,129.06,15562,0.002719291430347326
2017-09-13,128.95,128.97,128.01,128.12,36064,-0.007283434061676752
2017-09-14,128.01,128.93,128.01,128.63,29043,0.00398064314704949
2017-09-15,128.65,128.65,127.95,128.05,14019,-0.004509056985151139
2017-09-18,127.25,127.25,126.5,126.84,34610,-0.009449433814916142
2017-09-19,126.94,127.11,126.56,127.07,19581,0.0018133081046987076
2017-09-20,127.28,127.41,125.7,126.08,28953,-0.007790981348862802
2017-09-21,125.05,125.51,124.96,125.13,50238,-0.007534898477157381
2017-09-22,125.6,125.72,125.42,125.69,36770,0.004475345640533757
2017-09-25,125.28,127.08,125.2,127.02,48086,0.010581589625268562
2017-09-26,126.06,126.24,125.44,125.62,43086,-0.011021886317115315
2017-09-27,124.37,124.95,124.31,124.43,49141,-0.009473013851297507
2017-09-28,124.44,124.85,124.28,124.64,13033,0.0016876958932732222
2017-09-29,124.76,124.76,124.0,124.0,26104,-0.005134788189987138
2017-10-02,123.55,123.71,123.15,123.15,52023,-0.006854838709677402
2017-10-03,123.15,123.55,123.15,123.26,12823,0.0008932196508322221
2017-10-04,123.7,123.7,123.0,123.6,21358,0.0027583968846340845
2017-10-05,123.52,123.6,122.88,123.39,11547,-0.0016990291262135582
2017-10-06,122.73,123.52,122.19,123.51,15652,0.0009725261366400062
2017-10-09,124.11,124.53,124.0,124.5,10303,0.008015545299975724
2017-10-10,125.04,125.35,124.5,124.5,12126,0.0
2017-10-11,124.98,125.0,124.93,124.97,1328,0.003775100401606446
2017-10-12,125.26,125.46,125.08,125.32,8140,0.00280067216131874
2017-10-13,126.04,126.33,125.88,126.33,20497,0.008059368017874213
2017-10-16,126.33,126.4,125.14,125.45,24638,-0.006965883004828588
2017-10-17,124.59,125.5,124.25,125.5,21489,0.0003985651654045963
2017-10-18,124.11,124.32,124.03,124.11,14532,-0.011075697211155422
2017-10-19,124.68,124.98,124.0,124.0,19826,-0.0008863105309805386
2017-10-20,124.09,124.31,123.89,124.06,12767,0.0004838709677419395
2017-10-23,123.41,124.32,123.4,124.32,16794,0.002095760116072709
2017-10-24,123.8,124.06,123.54,123.71,10141,-0.004906692406692392
2017-10-25,123.78,124.0,123.55,123.81,17567,0.0008083420903726157
2017-10-26,123.57,123.57,122.71,123.21,24021,-0.004846135207172364
2017-10-27,122.81,123.41,122.73,123.32,18093,0.0008927846765685032
2017-10-30,123.33,123.89,123.26,123.55,37526,0.001865066493675016
2017-10-31,123.32,124.0,122.86,124.0,13146,0.003642250101173694
2017-11-01,123.48,123.97,123.31,123.56,24861,-0.003548387096774186
2017-11-02,123.71,124.38,123.51,123.64,12708,0.0006474587245062224
2017-11-03,123.79,123.85,122.73,123.09,13297,-0.004448398576512469
2017-11-06,123.16,124.18,123.11,124.06,28401,0.00788041270615003
2017-11-07,123.91,124.5,123.39,124.5,14796,0.0035466709656617468
2017-11-08,124.4,124.65,124.06,124.06,9210,-0.0035341365461847296
2017-11-09,124.21,124.83,124.21,124.28,12137,0.0017733354828308734
2017-11-10,124.52,124.52,123.4,123.59,13847,-0.00555197940135177
2017-11-13,123.74,123.96,123.71,123.75,9351,0.0012946031232299315
2017-11-14,123.41,124.24,123.26,124.0,11426,0.002020202020202033
2017-11-15,124.53,124.61,123.72,123.83,8916,-0.0013709677419354582
2017-11-16,123.91,124.35,123.84,124.35,13181,0.0041993054994751144
2017-11-17,124.55,125.57,124.49,124.74,26201,0.003136308805790078
2017-11-20,124.79,124.82,123.5,123.72,35746,-0.008177008177008172
2017-11-21,124.17,124.31,123.92,123.92,14792,0.0016165535079211146
2017-11-22,124.6,125.35,124.6,125.09,21321,0.009441575209812703
2017-11-24,124.83,125.07,124.67,124.77,10012,-0.0025581581261492348
2017-11-27,125.69,125.69,125.19,125.31,16247,0.004327963452753103
2017-11-28,125.42,125.55,125.01,125.24,33677,-0.0005586146357035027
2017-11-29,124.7,124.7,124.23,124.48,23126,-0.006068348770360887
2017-11-30,124.0,124.06,123.05,123.93,270213,-0.0044183804627249135
2017-12-01,123.39,124.78,123.15,124.0,61268,0.0005648349874929348
