Date,Open,High,Low,Close,Volume,IJS Percent Change
2017-03-07,139.04,139.36,138.12,138.2,128888,-0.008110241871815305
2017-03-08,138.68,138.95,137.2,137.26,123844,-0.006801736613603504
2017-03-09,137.14,137.62,136.0,136.38,198710,-0.006411190441497849
2017-03-10,137.33,137.54,136.13,137.04,140850,0.0048394192696876726
2017-03-13,136.9,137.92,136.9,137.37,100045,0.0024080560420316477
2017-03-14,136.8,137.2,135.75,137.04,93716,-0.002402271238261755
2017-03-15,137.59,139.46,137.47,139.03,115151,0.014521307647402226
2017-03-16,139.09,139.83,138.99,139.39,78128,0.0025893692008918112
2017-03-17,139.4,140.23,138.48,139.92,86187,0.0038022813688212143
2017-03-20,140.0,140.1,138.64,138.97,108091,-0.006789594053744907
2017-03-21,139.65,139.65,135.47,135.58,268553,-0.024393754047636107
2017-03-22,135.13,135.52,133.83,135.09,157453,-0.0036141023749816092
2017-03-23,135.06,136.9,134.75,136.14,126440,0.007772596047079583
2017-03-24,135.95,136.32,134.61,135.23,180361,-0.006684295578081367
2017-03-27,133.46,135.73,133.15,135.39,648819,0.001183169415070573
2017-03-28,134.96,136.67,134.82,136.58,208718,0.008789423147943065
2017-03-29,136.46,137.44,136.23,137.11,200144,0.0038805095914482557
2017-03-30,137.28,138.4,137.28,138.31,117627,0.008752096856538438
2017-03-31,138.38,139.1,137.97,138.65,84024,0.002458245969199746
2017-04-03,138.81,138.92,135.85,135.9,1746532,-0.01983411467724483
2017-04-04,135.87,136.59,135.45,135.96,386374,0.00044150110375285045
2017-04-05,136.86,137.54,134.24,134.6,414511,-0.010002942041777096
2017-04-06,134.7,136.23,134.36,136.08,827737,0.010995542347697063
2017-04-07,135.66,136.35,135.21,135.89,217959,-0.001396237507348852
2017-04-10,135.94,137.44,135.7,136.63,211881,0.005445580984619891
2017-04-11,136.12,137.8,135.84,137.78,314571,0.008416892336968518
2017-04-12,137.5,137.5,135.54,135.69,151020,-0.015169110175642375
2017-04-13,135.48,135.77,133.9,134.12,240873,-0.0115704915616478
2017-04-17,134.35,135.63,134.0,135.56,187977,0.010736653742916769
2017-04-18,134.9,135.9,134.55,135.77,159200,0.001549129536736471
2017-04-19,136.03,137.3,136.03,136.4,156332,0.004640200338808187
2017-04-20,136.95,138.44,136.84,138.34,239398,0.014222873900293198
2017-04-21,138.03,138.25,137.24,137.76,248987,-0.004192569032817839
2017-04-24,139.7,139.81,138.97,139.37,135099,0.011686991869918728
2017-04-25,140.32,141.29,140.32,140.57,128009,0.008610174356030731
2017-04-26,140.55,142.4,140.55,141.59,128262,0.007256171302554071
2017-04-27,141.83,142.11,140.88,141.42,97038,-0.0012006497634015068
2017-04-28,141.48,141.48,139.36,139.36,186385,-0.014566539386225208
2017-05-01,139.79,140.29,138.83,139.72,126826,0.002583237657864501
2017-05-02,139.68,140.28,138.96,139.37,258482,-0.0025050100200399994
2017-05-03,138.72,139.14,137.94,138.54,343441,-0.005955370596254617
2017-05-04,138.84,139.1,137.29,138.19,246339,-0.0025263461816081856
2017-05-05,138.75,139.3,137.96,139.3,193535,0.00803241913307784
2017-05-08,138.91,139.38,138.31,138.8,206355,-0.003589375448671883
2017-05-09,138.92,139.45,138.58,139.02,213426,0.0015850144092219853
2017-05-10,138.74,140.06,138.61,139.89,156419,0.006258092360811318
2017-05-11,139.19,139.2,137.44,138.6,117132,-0.009221531203088107
2017-05-12,137.96,138.23,137.12,137.28,134750,-0.00952380952380949
2017-05-15,137.8,138.97,137.8,138.18,83641,0.006555944055944174
2017-05-16,138.36,138.5,137.19,137.92,91095,-0.001881603705312096
2017-05-17,135.93,136.46,134.56,134.71,186609,-0.023274361948955824
2017-05-18,134.35,135.41,134.04,134.88,166292,0.0012619701581173537
2017-05-19,135.08,136.44,135.08,135.65,71796,0.0057087781731910425
2017-05-22,136.0,136.93,135.94,136.79,254935,0.00840398083302607
2017-05-23,137.06,137.41,136.15,137.15,103389,0.0026317713283134925
2017-05-24,137.21,137.93,136.61,137.04,88245,-0.0008020415603354758
2017-05-25,137.71,138.26,136.68,137.29,112345,0.0018242848803269318
2017-05-26,137.05,137.43,136.44,137.18,61745,-0.0008012236870855727
2017-05-30,136.8,137.02,136.1,136.32,71048,-0.006269135442484419
2017-05-31,136.64,136.64,134.55,136.21,113934,-0.0008069248826290121
2017-06-01,136.53,138.79,136.01,138.79,88917,0.018941340577049992
2017-06-02,139.01,140.62,138.57,139.26,119611,0.003386411124720823
2017-06-05,139.09,139.34,138.22,138.28,77502,-0.007037196610656271
2017-06-06,137.66,138.59,136.91,137.8,66951,-0.0034712178189180154
2017-06-07,137.96,138.48,137.54,137.87,197464,0.0005079825834541918
2017-06-08,137.86,140.45,137.77,139.76,78024,0.01370856604047277
2017-06-09,140.26,142.16,140.02,141.53,112393,0.012664567830566797
2017-06-12,141.68,142.9,141.09,141.42,92259,-0.00077722037730521
2017-06-13,141.78,142.48,141.33,141.93,83966,0.0036062791684345896
2017-06-14,142.04,142.04,140.48,141.38,62945,-0.0038751497216938935
2017-06-15,139.85,141.0,139.71,140.71,176118,-0.0047390012731644005
2017-06-16,140.2,140.43,138.9,139.72,49414,-0.007035747281643134
2017-06-19,140.12,140.62,139.57,140.16,77416,0.003149155453764596
2017-06-20,139.64,139.73,138.3,138.4,62516,-0.012557077625570678
2017-06-21,138.55,138.95,137.17,137.37,62872,-0.0074421965317919
2017-06-22,137.22,138.42,136.83,137.87,63371,0.0036398049064569893
2017-06-23,138.17,139.23,137.62,139.01,53156,0.008268658881555035
2017-06-26,139.46,139.96,138.67,139.5,53419,0.0035249262642975676
2017-06-27,139.1,139.7,138.34,138.4,109335,-0.007885304659498216
2017-06-28,139.03,140.82,139.03,140.52,106338,0.01531791907514446
2017-06-29,140.78,140.89,138.32,139.91,140097,-0.004341019072018337
2017-06-30,140.24,140.55,139.42,139.82,83912,-0.0006432706740047145
2017-07-03,140.18,141.75,140.18,141.37,73821,0.011085681590616625
2017-07-05,140.96,140.96,139.28,140.2,56337,-0.008276154771167943
2017-07-06,139.32,139.47,137.87,138.28,97837,-0.013694721825962874
2017-07-07,138.43,139.77,138.06,139.64,112204,0.009835117153601303
2017-07-10,139.21,139.96,138.51,138.92,127948,-0.005156115726152932
2017-07-11,138.78,139.21,137.79,139.01,57309,0.0006478548805068929
2017-07-12,139.87,140.98,139.79,140.12,51173,0.007985037047694599
2017-07-13,140.18,140.76,139.62,140.74,57727,0.004424778761062065
2017-07-14,140.49,141.4,140.49,140.96,53082,0.0015631661219268622
2017-07-17,140.91,141.92,140.47,141.52,56605,0.0039727582292850006
2017-07-18,141.17,141.25,140.4,140.97,65381,-0.003886376483889231
2017-07-19,141.29,142.7,141.29,142.64,62510,0.011846492161452726
2017-07-20,142.84,143.25,142.41,142.92,280311,0.0019629837352777013
2017-07-21,142.77,143.0,141.76,142.18,72805,-0.005177721802406832
2017-07-24,141.94,142.02,141.28,141.9,151168,-0.0019693346462230643
2017-07-25,142.65,143.7,142.34,143.3,71587,0.009866102889358741
2017-07-26,143.07,143.07,141.79,142.03,109080,-0.008862526168876506
2017-07-27,142.21,142.4,140.86,141.59,67230,-0.003097937055551614
2017-07-28,141.26,141.59,140.56,141.28,40061,-0.0021894201567908
2017-07-31,,,,140.87,80068,-0.002902038505096294
2017-08-01,141.58,141.58,140.43,141.32,91809,0.0031944345850782874
2017-08-02,141.11,141.34,139.18,139.53,80572,-0.01266628927257285
2017-08-03,139.73,139.93,138.54,138.86,67083,-0.004801834730882137
2017-08-04,139.06,139.71,138.53,139.57,133846,0.005113063517211414
2017-08-07,139.62,139.94,138.96,139.4,65496,-0.0012180267965894442
2017-08-08,139.32,140.78,138.61,138.84,74288,-0.004017216642754673
2017-08-09,138.22,138.35,137.28,137.73,61694,-0.007994814174589582
2017-08-10,137.37,137.4,135.88,135.9,199039,-0.013286865606621512
2017-08-11,135.67,136.16,135.16,135.61,130557,-0.0021339220014716664
2017-08-14,136.51,137.7,136.51,137.47,129660,0.013715802669419519
2017-08-15,137.86,137.86,135.99,136.08,231826,-0.010111297010256703
2017-08-16,136.24,137.0,135.93,136.09,116903,7.348618459723788e-05
2017-08-17,135.58,136.13,133.48,133.5,180590,-0.01903152325666846
2017-08-18,133.1,133.58,132.5,133.13,90633,-0.0027715355805243425
2017-08-21,132.88,133.28,132.5,132.85,120643,-0.0021032073912716776
2017-08-22,133.36,134.3,133.36,134.21,82490,0.010237109522017507
2017-08-23,133.38,134.33,133.15,133.74,69455,-0.0035019745175470796
2017-08-24,134.34,134.66,134.01,134.08,74724,0.002542246149244809
2017-08-25,134.42,135.37,134.4,135.03,100414,0.0070853221957039025
2017-08-28,135.44,135.58,134.57,135.11,164538,0.0005924609346072973
2017-08-29,133.94,135.22,133.78,134.97,102658,-0.0010361927318481845
2017-08-30,134.86,135.67,134.75,135.57,66682,0.0044454323182929745
2017-08-31,136.01,137.32,136.01,137.04,99023,0.010843106882053588
2017-09-01,137.27,138.33,137.27,138.25,135875,0.008829538820782412
2017-09-05,138.17,138.53,136.29,136.77,121116,-0.010705244122965585
2017-09-06,137.38,137.74,136.78,137.25,104956,0.003509541566132812
2017-09-07,137.5,137.5,136.4,137.03,94430,-0.0016029143897996478
2017-09-08,136.71,137.57,136.37,137.15,46302,0.0008757206451142086
2017-09-11,138.1,138.78,138.1,138.43,76673,0.009332847247539133
2017-09-12,138.88,139.69,138.88,139.57,55673,0.008235209130968535
2017-09-13,139.47,140.37,139.31,140.16,41730,0.004227269470516548
2017-09-14,140.03,140.32,139.67,140.04,53786,-0.0008561643835617305
2017-09-15,139.88,141.0,139.88,141.0,48012,0.006855184233076406
2017-09-18,141.29,142.29,141.01,141.84,70397,0.005957446808510625
2017-09-19,142.08,142.14,141.67,141.95,57392,0.0007755217146079296
2017-09-20,142.06,142.99,141.91,142.68,59836,0.0051426558647411635
2017-09-21,142.72,143.15,142.58,142.7,44806,0.0001401738155311083
2017-09-22,142.58,143.85,142.58,143.71,64902,0.007077785564120642
2017-09-25,143.72,144.71,143.61,144.62,132554,0.006332196785192368
2017-09-26,144.66,145.58,144.18,145.1,94007,0.0033190430092655543
2017-09-27,145.82,148.09,145.1,147.76,354968,0.0183321847002067
2017-09-28,147.56,148.24,146.94,148.14,92584,0.0025717379534380136
2017-09-29,148.14,148.63,147.95,148.31,144633,0.0011475631159714172
2017-10-02,148.52,150.57,148.18,150.57,1151878,0.01523835210033031
2017-10-03,150.71,150.83,149.76,150.83,467323,0.0017267716012487888
2017-10-04,150.6,151.02,149.75,150.13,312914,-0.004640986541139092
2017-10-05,150.56,151.07,150.3,150.62,192202,0.0032638380070606487
2017-10-06,150.17,150.44,149.6,150.1,254069,-0.003452396760058485
2017-10-09,150.24,150.64,149.05,149.28,147707,-0.005463024650233184
2017-10-10,149.88,150.12,149.37,149.68,85566,0.002679528403001008
2017-10-11,149.74,149.95,149.68,149.73,5225,0.0003340459647245275
2017-10-12,149.18,149.46,148.49,149.06,212843,-0.004474721164763107
2017-10-13,149.46,149.78,148.92,149.02,78000,-0.0002683483161142197
2017-10-16,149.43,149.89,148.56,148.84,119476,-0.0012078915581801297
2017-10-17,148.72,149.31,148.18,148.51,173369,-0.002217145928513964
2017-10-18,149.15,149.89,148.96,149.63,105674,0.007541579691603184
2017-10-19,148.74,149.11,147.97,149.11,116858,-0.0034752389226757607
2017-10-20,150.18,150.59,149.63,149.93,114486,0.005499295821876471
2017-10-23,150.08,150.24,148.92,149.14,103317,-0.005269125591943036
2017-10-24,149.5,150.22,149.29,149.43,90898,0.0019444816950517918
2017-10-25,149.19,149.19,147.5,148.79,111656,-0.004282941845680344
2017-10-26,149.28,150.02,149.28,149.64,94448,0.005712749512736037
2017-10-27,149.63,150.34,148.82,150.24,485593,0.004009623095429182
2017-10-30,149.01,149.73,147.39,148.18,176023,-0.013711395101171475
2017-10-31,148.44,149.67,148.41,149.19,50164,0.006816034552571182
2017-11-01,150.19,150.19,147.38,148.35,165687,-0.00563040418258598
2017-11-02,148.25,149.41,147.77,148.83,73138,0.0032355915065724883
2017-11-03,148.39,148.57,147.7,147.8,78364,-0.006920647718873907
2017-11-06,147.85,148.73,147.66,148.01,116626,0.0014208389715830716
2017-11-07,148.01,148.42,145.81,146.38,231818,-0.011012769407472423
2017-11-08,146.2,147.18,145.42,146.86,100560,0.0032791364940567558
2017-11-09,145.98,147.4,145.23,146.62,104638,-0.0016342094511780925
2017-11-10,146.67,147.37,146.53,146.61,384281,-6.820351930147961e-05
2017-11-13,146.12,146.78,145.76,146.45,113651,-0.00109133074142298
2017-11-14,145.83,146.66,145.75,146.47,74140,0.00013656538067596813
2017-11-15,145.45,146.28,144.72,145.58,205336,-0.006076329623813659
2017-11-16,146.37,148.47,146.37,148.05,70773,0.01696661629344698
2017-11-17,147.74,149.42,147.74,148.72,98461,0.004525498142519346
2017-11-20,149.05,149.9,148.73,149.9,52547,0.007934373318988719
2017-11-21,150.44,151.75,150.33,151.63,58754,0.011541027351567701
2017-11-22,151.8,152.41,151.35,151.4,55114,-0.0015168502275274554
2017-11-24,151.84,151.84,151.03,151.44,25753,0.00026420079260236484
2017-11-27,151.59,151.99,150.75,150.75,65494,-0.004556259904912818
2017-11-28,151.36,153.56,151.08,153.52,97808,0.01837479270315101
2017-11-29,153.89,155.14,153.81,154.9,61910,0.00898905680041695
2017-11-30,155.55,155.78,154.45,154.8,70527,-0.0006455777921239303
2017-12-01,154.88,154.88,149.7,154.04,106330,-0.004909560723514339
